,hdf5_file_name,kspace_shape,nslices,nslice_cumulative
326,file_brain_AXFLAIR_210_6001887.h5,"[12, 16, 640, 320]",12,3876
327,file_brain_AXFLAIR_210_6001889.h5,"[12, 16, 640, 320]",12,3888
328,file_brain_AXFLAIR_210_6001896.h5,"[12, 16, 640, 320]",12,3900
329,file_brain_AXFLAIR_210_6001897.h5,"[12, 16, 640, 320]",12,3912
330,file_brain_AXFLAIR_210_6001900.h5,"[12, 16, 640, 320]",12,3924
331,file_brain_AXFLAIR_210_6001901.h5,"[12, 16, 640, 320]",12,3936
332,file_brain_AXFLAIR_210_6001903.h5,"[12, 16, 640, 320]",12,3948
333,file_brain_AXFLAIR_210_6001905.h5,"[12, 16, 640, 320]",12,3960
334,file_brain_AXFLAIR_210_6001912.h5,"[12, 20, 640, 320]",12,3972
335,file_brain_AXFLAIR_210_6001914.h5,"[12, 20, 640, 320]",12,3984
336,file_brain_AXFLAIR_210_6001925.h5,"[12, 16, 640, 320]",12,3996
337,file_brain_AXFLAIR_210_6001930.h5,"[12, 16, 640, 320]",12,4008
338,file_brain_AXFLAIR_210_6001934.h5,"[12, 16, 640, 320]",12,4020
339,file_brain_AXFLAIR_210_6001937.h5,"[12, 20, 640, 320]",12,4032
340,file_brain_AXFLAIR_210_6001938.h5,"[12, 20, 640, 320]",12,4044
341,file_brain_AXFLAIR_210_6001953.h5,"[12, 20, 640, 320]",12,4056
342,file_brain_AXFLAIR_210_6001955.h5,"[12, 20, 640, 320]",12,4068
343,file_brain_AXFLAIR_210_6001957.h5,"[12, 16, 640, 320]",12,4080
344,file_brain_AXT1POST_200_6001959.h5,"[10, 20, 640, 320]",10,4090
345,file_brain_AXT1POST_200_6001962.h5,"[12, 16, 640, 320]",12,4102
346,file_brain_AXT1POST_200_6001963.h5,"[12, 20, 640, 320]",12,4114
347,file_brain_AXT1POST_200_6001967.h5,"[12, 20, 640, 320]",12,4126
348,file_brain_AXT1POST_200_6001969.h5,"[12, 16, 640, 320]",12,4138
349,file_brain_AXT1POST_200_6001970.h5,"[12, 20, 640, 320]",12,4150
350,file_brain_AXT1POST_200_6001973.h5,"[12, 16, 640, 320]",12,4162
351,file_brain_AXT1POST_200_6001975.h5,"[12, 16, 640, 320]",12,4174
352,file_brain_AXT1POST_200_6001992.h5,"[12, 20, 640, 320]",12,4186
353,file_brain_AXT1POST_200_6001995.h5,"[12, 16, 640, 320]",12,4198
354,file_brain_AXT1POST_200_6001996.h5,"[12, 20, 640, 320]",12,4210
355,file_brain_AXT1POST_200_6001998.h5,"[12, 16, 640, 320]",12,4222
356,file_brain_AXT1POST_200_6002000.h5,"[12, 16, 640, 320]",12,4234
357,file_brain_AXT1POST_200_6002003.h5,"[12, 16, 640, 320]",12,4246
358,file_brain_AXT1POST_200_6002004.h5,"[12, 16, 640, 320]",12,4258
359,file_brain_AXT1POST_200_6002006.h5,"[12, 20, 640, 320]",12,4270
360,file_brain_AXT1POST_200_6002008.h5,"[12, 16, 640, 320]",12,4282
361,file_brain_AXT1POST_200_6002018.h5,"[12, 16, 640, 320]",12,4294
362,file_brain_AXT1POST_200_6002024.h5,"[12, 16, 640, 320]",12,4306
363,file_brain_AXT1POST_200_6002030.h5,"[12, 16, 640, 320]",12,4318
364,file_brain_AXT1POST_200_6002033.h5,"[12, 16, 640, 320]",12,4330
365,file_brain_AXT1POST_200_6002046.h5,"[12, 16, 640, 320]",12,4342
366,file_brain_AXT1POST_200_6002056.h5,"[12, 16, 640, 320]",12,4354
367,file_brain_AXT1POST_200_6002061.h5,"[12, 16, 640, 320]",12,4366
368,file_brain_AXT1POST_200_6002065.h5,"[12, 16, 640, 320]",12,4378
369,file_brain_AXT1POST_200_6002069.h5,"[12, 16, 640, 320]",12,4390
370,file_brain_AXT1POST_200_6002077.h5,"[12, 16, 640, 320]",12,4402
371,file_brain_AXT1POST_200_6002086.h5,"[12, 20, 640, 352]",12,4414
372,file_brain_AXT1POST_200_6002089.h5,"[12, 20, 640, 320]",12,4426
373,file_brain_AXT1POST_200_6002106.h5,"[12, 20, 640, 320]",12,4438
374,file_brain_AXT1POST_200_6002110.h5,"[12, 16, 640, 320]",12,4450
375,file_brain_AXT1POST_200_6002113.h5,"[12, 16, 640, 320]",12,4462
376,file_brain_AXT1POST_200_6002122.h5,"[12, 16, 640, 320]",12,4474
377,file_brain_AXT1POST_200_6002124.h5,"[12, 16, 640, 320]",12,4486
378,file_brain_AXT1POST_200_6002133.h5,"[8, 20, 640, 320]",8,4494
379,file_brain_AXT1POST_200_6002138.h5,"[12, 16, 640, 320]",12,4506
380,file_brain_AXT1POST_200_6002140.h5,"[12, 16, 640, 320]",12,4518
381,file_brain_AXT1POST_200_6002149.h5,"[10, 16, 640, 320]",10,4528
382,file_brain_AXT1POST_200_6002152.h5,"[12, 16, 640, 320]",12,4540
383,file_brain_AXT1POST_200_6002162.h5,"[12, 16, 640, 320]",12,4552
384,file_brain_AXT1POST_200_6002179.h5,"[12, 20, 640, 320]",12,4564
385,file_brain_AXT1POST_200_6002185.h5,"[12, 16, 640, 320]",12,4576
386,file_brain_AXT1POST_200_6002188.h5,"[12, 16, 640, 320]",12,4588
387,file_brain_AXT1POST_200_6002196.h5,"[12, 20, 640, 320]",12,4600
388,file_brain_AXT1POST_200_6002205.h5,"[12, 16, 640, 320]",12,4612
389,file_brain_AXT1POST_200_6002224.h5,"[12, 16, 640, 320]",12,4624
390,file_brain_AXT1POST_200_6002227.h5,"[12, 20, 640, 320]",12,4636
391,file_brain_AXT1POST_200_6002229.h5,"[12, 8, 640, 320]",12,4648
392,file_brain_AXT1POST_200_6002232.h5,"[12, 20, 640, 320]",12,4660
393,file_brain_AXT1POST_200_6002239.h5,"[12, 20, 640, 320]",12,4672
394,file_brain_AXT1POST_200_6002245.h5,"[12, 20, 640, 320]",12,4684
395,file_brain_AXT1POST_200_6002252.h5,"[12, 16, 640, 320]",12,4696
396,file_brain_AXT1POST_200_6002256.h5,"[12, 16, 640, 320]",12,4708
397,file_brain_AXT1POST_200_6002259.h5,"[12, 16, 640, 320]",12,4720
398,file_brain_AXT1POST_200_6002264.h5,"[12, 16, 640, 320]",12,4732
399,file_brain_AXT1POST_200_6002268.h5,"[12, 16, 640, 320]",12,4744
400,file_brain_AXT1POST_200_6002271.h5,"[12, 20, 640, 320]",12,4756
401,file_brain_AXT1POST_200_6002277.h5,"[12, 20, 640, 320]",12,4768
402,file_brain_AXT1POST_200_6002281.h5,"[12, 20, 640, 320]",12,4780
403,file_brain_AXT1POST_200_6002284.h5,"[12, 20, 640, 320]",12,4792
404,file_brain_AXT1POST_200_6002287.h5,"[12, 16, 640, 320]",12,4804
405,file_brain_AXT1POST_200_6002292.h5,"[12, 16, 640, 320]",12,4816
406,file_brain_AXT1POST_200_6002295.h5,"[12, 16, 640, 320]",12,4828
407,file_brain_AXT1POST_200_6002305.h5,"[12, 16, 640, 320]",12,4840
408,file_brain_AXT1POST_200_6002307.h5,"[12, 12, 640, 320]",12,4852
409,file_brain_AXT1POST_200_6002310.h5,"[12, 16, 640, 320]",12,4864
410,file_brain_AXT1POST_200_6002312.h5,"[12, 16, 640, 320]",12,4876
411,file_brain_AXT1POST_200_6002318.h5,"[12, 16, 640, 320]",12,4888
412,file_brain_AXT1POST_200_6002322.h5,"[12, 16, 640, 320]",12,4900
413,file_brain_AXT1POST_200_6002324.h5,"[12, 16, 640, 320]",12,4912
414,file_brain_AXT1POST_200_6002328.h5,"[12, 16, 640, 320]",12,4924
415,file_brain_AXT1POST_200_6002337.h5,"[12, 16, 640, 260]",12,4936
416,file_brain_AXT1POST_200_6002340.h5,"[12, 20, 640, 320]",12,4948
417,file_brain_AXT1POST_200_6002342.h5,"[12, 20, 640, 320]",12,4960
418,file_brain_AXT1POST_200_6002345.h5,"[12, 20, 640, 320]",12,4972
419,file_brain_AXT1POST_200_6002349.h5,"[12, 16, 640, 320]",12,4984
420,file_brain_AXT1POST_200_6002364.h5,"[12, 16, 640, 320]",12,4996
421,file_brain_AXT1POST_200_6002368.h5,"[12, 20, 640, 320]",12,5008
422,file_brain_AXT1POST_200_6002373.h5,"[12, 16, 640, 320]",12,5020
423,file_brain_AXT1POST_200_6002384.h5,"[12, 16, 640, 320]",12,5032
424,file_brain_AXT1POST_200_6002386.h5,"[12, 16, 640, 320]",12,5044
425,file_brain_AXT1POST_200_6002389.h5,"[12, 16, 640, 320]",12,5056
426,file_brain_AXT1POST_200_6002392.h5,"[12, 16, 640, 320]",12,5068
427,file_brain_AXT1POST_200_6002396.h5,"[12, 16, 640, 320]",12,5080
428,file_brain_AXT1POST_200_6002402.h5,"[10, 16, 640, 320]",10,5090
429,file_brain_AXT1POST_200_6002407.h5,"[12, 16, 640, 320]",12,5102
430,file_brain_AXT1POST_200_6002413.h5,"[12, 20, 640, 320]",12,5114
431,file_brain_AXT1POST_200_6002418.h5,"[12, 16, 640, 320]",12,5126
432,file_brain_AXT1POST_200_6002422.h5,"[12, 16, 640, 320]",12,5138
433,file_brain_AXT1POST_200_6002433.h5,"[12, 16, 640, 320]",12,5150
434,file_brain_AXT1POST_200_6002440.h5,"[12, 20, 640, 320]",12,5162
435,file_brain_AXT1POST_200_6002444.h5,"[10, 16, 640, 320]",10,5172
436,file_brain_AXT1POST_201_6002664.h5,"[12, 20, 640, 320]",12,5184
437,file_brain_AXT1POST_201_6002667.h5,"[12, 16, 640, 320]",12,5196
438,file_brain_AXT1POST_201_6002668.h5,"[12, 20, 640, 320]",12,5208
439,file_brain_AXT1POST_201_6002670.h5,"[8, 20, 640, 320]",8,5216
440,file_brain_AXT1POST_201_6002673.h5,"[12, 16, 640, 320]",12,5228
441,file_brain_AXT1POST_201_6002674.h5,"[12, 16, 640, 320]",12,5240
442,file_brain_AXT1POST_201_6002676.h5,"[12, 16, 640, 320]",12,5252
443,file_brain_AXT1POST_201_6002677.h5,"[12, 20, 640, 320]",12,5264
444,file_brain_AXT1POST_201_6002678.h5,"[12, 20, 640, 320]",12,5276
445,file_brain_AXT1POST_201_6002679.h5,"[12, 16, 640, 320]",12,5288
446,file_brain_AXT1POST_201_6002680.h5,"[10, 20, 640, 320]",10,5298
447,file_brain_AXT1POST_201_6002683.h5,"[12, 16, 640, 320]",12,5310
448,file_brain_AXT1POST_201_6002684.h5,"[12, 20, 640, 320]",12,5322
449,file_brain_AXT1POST_201_6002689.h5,"[12, 16, 640, 320]",12,5334
450,file_brain_AXT1POST_201_6002692.h5,"[12, 20, 640, 320]",12,5346
451,file_brain_AXT1POST_201_6002694.h5,"[12, 20, 640, 320]",12,5358
452,file_brain_AXT1POST_201_6002696.h5,"[10, 20, 640, 320]",10,5368
453,file_brain_AXT1POST_201_6002698.h5,"[12, 20, 640, 320]",12,5380
454,file_brain_AXT1POST_201_6002701.h5,"[12, 20, 640, 320]",12,5392
455,file_brain_AXT1POST_201_6002703.h5,"[12, 16, 640, 320]",12,5404
456,file_brain_AXT1POST_201_6002707.h5,"[12, 20, 640, 320]",12,5416
457,file_brain_AXT1POST_201_6002709.h5,"[12, 16, 640, 320]",12,5428
458,file_brain_AXT1POST_201_6002713.h5,"[12, 20, 640, 320]",12,5440
459,file_brain_AXT1POST_201_6002714.h5,"[12, 20, 640, 320]",12,5452
460,file_brain_AXT1POST_201_6002716.h5,"[12, 20, 640, 320]",12,5464
461,file_brain_AXT1POST_201_6002720.h5,"[12, 20, 640, 320]",12,5476
462,file_brain_AXT1POST_201_6002724.h5,"[12, 20, 640, 320]",12,5488
463,file_brain_AXT1POST_201_6002727.h5,"[12, 16, 640, 320]",12,5500
464,file_brain_AXT1POST_201_6002730.h5,"[8, 20, 640, 320]",8,5508
465,file_brain_AXT1POST_201_6002731.h5,"[12, 20, 640, 320]",12,5520
466,file_brain_AXT1POST_201_6002735.h5,"[12, 16, 640, 320]",12,5532
467,file_brain_AXT1POST_201_6002737.h5,"[12, 16, 640, 320]",12,5544
468,file_brain_AXT1POST_201_6002738.h5,"[8, 2, 640, 290]",8,5552
469,file_brain_AXT1POST_201_6002746.h5,"[12, 16, 640, 320]",12,5564
470,file_brain_AXT1POST_201_6002749.h5,"[10, 16, 640, 320]",10,5574
471,file_brain_AXT1POST_201_6002750.h5,"[12, 16, 640, 320]",12,5586
472,file_brain_AXT1POST_201_6002752.h5,"[12, 20, 640, 260]",12,5598
473,file_brain_AXT1POST_201_6002760.h5,"[12, 20, 640, 320]",12,5610
474,file_brain_AXT1POST_201_6002765.h5,"[10, 16, 640, 320]",10,5620
475,file_brain_AXT1POST_201_6002767.h5,"[12, 16, 640, 320]",12,5632
476,file_brain_AXT1POST_201_6002770.h5,"[12, 16, 640, 320]",12,5644
477,file_brain_AXT1POST_201_6002772.h5,"[12, 16, 640, 320]",12,5656
478,file_brain_AXT1POST_201_6002773.h5,"[12, 16, 640, 320]",12,5668
479,file_brain_AXT1POST_201_6002774.h5,"[12, 12, 640, 320]",12,5680
480,file_brain_AXT1POST_201_6002776.h5,"[12, 20, 640, 320]",12,5692
481,file_brain_AXT1POST_201_6002778.h5,"[12, 12, 640, 320]",12,5704
482,file_brain_AXT1POST_201_6002780.h5,"[12, 16, 640, 320]",12,5716
483,file_brain_AXT1POST_201_6002784.h5,"[12, 20, 640, 320]",12,5728
484,file_brain_AXT1POST_201_6002787.h5,"[12, 16, 640, 320]",12,5740
485,file_brain_AXT1POST_201_6002789.h5,"[10, 12, 640, 270]",10,5750
486,file_brain_AXT1POST_201_6002792.h5,"[12, 20, 640, 320]",12,5762
487,file_brain_AXT1POST_201_6002795.h5,"[12, 20, 640, 320]",12,5774
488,file_brain_AXT1POST_201_6002799.h5,"[12, 16, 640, 320]",12,5786
489,file_brain_AXT1POST_201_6002801.h5,"[10, 16, 640, 320]",10,5796
490,file_brain_AXT1POST_201_6002803.h5,"[12, 20, 640, 320]",12,5808
491,file_brain_AXT1POST_201_6002805.h5,"[12, 16, 640, 320]",12,5820
492,file_brain_AXT1POST_201_6002807.h5,"[10, 16, 640, 320]",10,5830
493,file_brain_AXT1POST_201_6002810.h5,"[12, 20, 640, 320]",12,5842
494,file_brain_AXT1POST_201_6002812.h5,"[12, 16, 640, 320]",12,5854
495,file_brain_AXT1POST_201_6002813.h5,"[10, 16, 640, 320]",10,5864
496,file_brain_AXT1POST_201_6002814.h5,"[12, 20, 640, 320]",12,5876
497,file_brain_AXT1POST_201_6002817.h5,"[12, 16, 640, 320]",12,5888
498,file_brain_AXT1POST_201_6002819.h5,"[12, 20, 640, 320]",12,5900
499,file_brain_AXT1POST_201_6002821.h5,"[12, 20, 640, 320]",12,5912
500,file_brain_AXT1POST_201_6002825.h5,"[10, 20, 640, 320]",10,5922
501,file_brain_AXT1POST_201_6002827.h5,"[12, 16, 640, 320]",12,5934
502,file_brain_AXT1POST_201_6002829.h5,"[12, 16, 640, 320]",12,5946
503,file_brain_AXT1POST_201_6002831.h5,"[12, 16, 640, 320]",12,5958
504,file_brain_AXT1POST_201_6002832.h5,"[12, 16, 640, 320]",12,5970
505,file_brain_AXT1POST_201_6002833.h5,"[12, 20, 640, 320]",12,5982
506,file_brain_AXT1POST_201_6002835.h5,"[12, 16, 640, 320]",12,5994
507,file_brain_AXT1POST_201_6002837.h5,"[12, 20, 640, 320]",12,6006
508,file_brain_AXT1POST_201_6002838.h5,"[12, 12, 640, 260]",12,6018
509,file_brain_AXT1POST_201_6002840.h5,"[10, 20, 640, 320]",10,6028
510,file_brain_AXT1POST_201_6002845.h5,"[12, 20, 640, 320]",12,6040
511,file_brain_AXT1POST_201_6002848.h5,"[12, 12, 640, 320]",12,6052
512,file_brain_AXT1POST_201_6002850.h5,"[12, 16, 640, 320]",12,6064
513,file_brain_AXT1POST_201_6002854.h5,"[12, 16, 640, 320]",12,6076
514,file_brain_AXT1POST_201_6002857.h5,"[12, 20, 640, 320]",12,6088
515,file_brain_AXT1POST_201_6002858.h5,"[12, 20, 640, 320]",12,6100
516,file_brain_AXT1POST_201_6002862.h5,"[12, 20, 640, 320]",12,6112
517,file_brain_AXT1POST_201_6002866.h5,"[12, 20, 640, 320]",12,6124
518,file_brain_AXT1POST_201_6002880.h5,"[12, 16, 640, 320]",12,6136
519,file_brain_AXT1POST_201_6002901.h5,"[12, 20, 640, 320]",12,6148
520,file_brain_AXT1POST_201_6002905.h5,"[12, 20, 640, 320]",12,6160
521,file_brain_AXT1POST_201_6002907.h5,"[12, 20, 640, 320]",12,6172
522,file_brain_AXT1POST_201_6002908.h5,"[10, 20, 640, 320]",10,6182
523,file_brain_AXT1POST_201_6002920.h5,"[12, 12, 640, 320]",12,6194
524,file_brain_AXT1POST_201_6002932.h5,"[12, 16, 640, 320]",12,6206
525,file_brain_AXT1POST_201_6002945.h5,"[12, 16, 640, 320]",12,6218
526,file_brain_AXT1POST_201_6002966.h5,"[10, 20, 640, 320]",10,6228
527,file_brain_AXT1POST_201_6002967.h5,"[12, 16, 640, 320]",12,6240
528,file_brain_AXT1POST_201_6003007.h5,"[12, 12, 640, 320]",12,6252
529,file_brain_AXT1POST_201_6003010.h5,"[12, 12, 640, 320]",12,6264
530,file_brain_AXT1POST_202_6000266.h5,"[12, 16, 640, 320]",12,6276
531,file_brain_AXT1POST_202_6000267.h5,"[10, 16, 640, 320]",10,6286
532,file_brain_AXT1POST_202_6000268.h5,"[12, 20, 640, 320]",12,6298
533,file_brain_AXT1POST_202_6000269.h5,"[12, 20, 640, 320]",12,6310
534,file_brain_AXT1POST_202_6000271.h5,"[12, 20, 640, 320]",12,6322
535,file_brain_AXT1POST_202_6000272.h5,"[12, 16, 640, 320]",12,6334
536,file_brain_AXT1POST_202_6000273.h5,"[10, 16, 640, 320]",10,6344
537,file_brain_AXT1POST_202_6000274.h5,"[12, 20, 640, 320]",12,6356
538,file_brain_AXT1POST_202_6000276.h5,"[12, 20, 640, 320]",12,6368
539,file_brain_AXT1POST_202_6000278.h5,"[12, 16, 640, 320]",12,6380
540,file_brain_AXT1POST_202_6000281.h5,"[12, 16, 640, 320]",12,6392
541,file_brain_AXT1POST_202_6000283.h5,"[10, 16, 640, 320]",10,6402
542,file_brain_AXT1POST_202_6000285.h5,"[12, 12, 640, 320]",12,6414
543,file_brain_AXT1POST_202_6000295.h5,"[12, 16, 640, 320]",12,6426
544,file_brain_AXT1POST_202_6000300.h5,"[10, 16, 640, 272]",10,6436
545,file_brain_AXT1POST_202_6000302.h5,"[12, 20, 640, 320]",12,6448
546,file_brain_AXT1POST_202_6000304.h5,"[12, 16, 640, 320]",12,6460
547,file_brain_AXT1POST_202_6000307.h5,"[12, 16, 640, 320]",12,6472
548,file_brain_AXT1POST_202_6000313.h5,"[12, 20, 640, 320]",12,6484
549,file_brain_AXT1POST_202_6000314.h5,"[12, 16, 640, 320]",12,6496
550,file_brain_AXT1POST_202_6000318.h5,"[10, 16, 640, 320]",10,6506
551,file_brain_AXT1POST_202_6000320.h5,"[12, 16, 640, 320]",12,6518
552,file_brain_AXT1POST_202_6000321.h5,"[12, 16, 640, 320]",12,6530
553,file_brain_AXT1POST_202_6000322.h5,"[10, 18, 640, 320]",10,6540
554,file_brain_AXT1POST_202_6000327.h5,"[12, 20, 640, 320]",12,6552
555,file_brain_AXT1POST_202_6000329.h5,"[10, 16, 640, 320]",10,6562
556,file_brain_AXT1POST_202_6000330.h5,"[12, 16, 640, 320]",12,6574
557,file_brain_AXT1POST_202_6000331.h5,"[12, 16, 640, 320]",12,6586
558,file_brain_AXT1POST_202_6000334.h5,"[12, 20, 640, 320]",12,6598
559,file_brain_AXT1POST_202_6000341.h5,"[8, 16, 640, 320]",8,6606
560,file_brain_AXT1POST_202_6000344.h5,"[12, 16, 640, 320]",12,6618
561,file_brain_AXT1POST_202_6000346.h5,"[8, 16, 640, 320]",8,6626
562,file_brain_AXT1POST_202_6000351.h5,"[12, 16, 640, 320]",12,6638
563,file_brain_AXT1POST_202_6000354.h5,"[12, 20, 640, 320]",12,6650
564,file_brain_AXT1POST_202_6000355.h5,"[12, 20, 640, 320]",12,6662
565,file_brain_AXT1POST_202_6000360.h5,"[12, 20, 640, 320]",12,6674
566,file_brain_AXT1POST_202_6000364.h5,"[12, 20, 640, 320]",12,6686
567,file_brain_AXT1POST_202_6000366.h5,"[12, 16, 640, 320]",12,6698
568,file_brain_AXT1POST_202_6000367.h5,"[12, 16, 640, 320]",12,6710
569,file_brain_AXT1POST_202_6000371.h5,"[12, 16, 640, 320]",12,6722
570,file_brain_AXT1POST_202_6000373.h5,"[12, 20, 640, 320]",12,6734
571,file_brain_AXT1POST_202_6000375.h5,"[12, 16, 640, 320]",12,6746
572,file_brain_AXT1POST_202_6000380.h5,"[12, 20, 640, 320]",12,6758
573,file_brain_AXT1POST_202_6000383.h5,"[12, 16, 640, 320]",12,6770
574,file_brain_AXT1POST_202_6000393.h5,"[12, 20, 640, 320]",12,6782
575,file_brain_AXT1POST_202_6000395.h5,"[12, 16, 640, 320]",12,6794
576,file_brain_AXT1POST_202_6000396.h5,"[10, 12, 640, 320]",10,6804
577,file_brain_AXT1POST_202_6000399.h5,"[12, 20, 640, 320]",12,6816
578,file_brain_AXT1POST_202_6000403.h5,"[12, 20, 640, 320]",12,6828
579,file_brain_AXT1POST_202_6000405.h5,"[12, 20, 640, 320]",12,6840
580,file_brain_AXT1POST_202_6000407.h5,"[12, 20, 640, 320]",12,6852
581,file_brain_AXT1POST_202_6000409.h5,"[12, 20, 640, 320]",12,6864
582,file_brain_AXT1POST_202_6000412.h5,"[12, 16, 640, 320]",12,6876
583,file_brain_AXT1POST_202_6000414.h5,"[12, 16, 640, 320]",12,6888
584,file_brain_AXT1POST_202_6000417.h5,"[10, 16, 640, 320]",10,6898
585,file_brain_AXT1POST_202_6000430.h5,"[12, 20, 640, 320]",12,6910
586,file_brain_AXT1POST_202_6000433.h5,"[10, 16, 640, 320]",10,6920
587,file_brain_AXT1POST_202_6000446.h5,"[12, 16, 640, 320]",12,6932
588,file_brain_AXT1POST_202_6000449.h5,"[12, 20, 640, 320]",12,6944
589,file_brain_AXT1POST_202_6000452.h5,"[12, 20, 640, 320]",12,6956
590,file_brain_AXT1POST_202_6000454.h5,"[12, 16, 640, 320]",12,6968
591,file_brain_AXT1POST_202_6000458.h5,"[12, 24, 640, 280]",12,6980
592,file_brain_AXT1POST_202_6000462.h5,"[12, 20, 640, 320]",12,6992
593,file_brain_AXT1POST_202_6000471.h5,"[10, 16, 640, 320]",10,7002
594,file_brain_AXT1POST_202_6000488.h5,"[12, 12, 640, 320]",12,7014
595,file_brain_AXT1POST_202_6000491.h5,"[12, 16, 640, 280]",12,7026
596,file_brain_AXT1POST_202_6000495.h5,"[12, 20, 640, 280]",12,7038
597,file_brain_AXT1POST_202_6000504.h5,"[12, 16, 640, 320]",12,7050
598,file_brain_AXT1POST_202_6000506.h5,"[12, 16, 640, 320]",12,7062
599,file_brain_AXT1POST_202_6000509.h5,"[12, 16, 640, 320]",12,7074
600,file_brain_AXT1POST_202_6000513.h5,"[12, 20, 640, 320]",12,7086
601,file_brain_AXT1POST_202_6000519.h5,"[12, 20, 640, 320]",12,7098
602,file_brain_AXT1POST_202_6000527.h5,"[12, 20, 640, 320]",12,7110
603,file_brain_AXT1POST_202_6000535.h5,"[12, 16, 640, 320]",12,7122
604,file_brain_AXT1POST_202_6000541.h5,"[12, 20, 640, 320]",12,7134
605,file_brain_AXT1POST_202_6000545.h5,"[12, 20, 640, 320]",12,7146
606,file_brain_AXT1POST_202_6000549.h5,"[12, 12, 640, 320]",12,7158
607,file_brain_AXT1POST_202_6000568.h5,"[10, 16, 640, 320]",10,7168
608,file_brain_AXT1POST_202_6000580.h5,"[12, 20, 640, 320]",12,7180
609,file_brain_AXT1POST_202_6000588.h5,"[12, 16, 640, 320]",12,7192
610,file_brain_AXT1POST_202_6000592.h5,"[12, 20, 640, 320]",12,7204
611,file_brain_AXT1POST_203_6000594.h5,"[12, 4, 640, 320]",12,7216
612,file_brain_AXT1POST_203_6000595.h5,"[12, 4, 640, 320]",12,7228
613,file_brain_AXT1POST_203_6000597.h5,"[12, 4, 640, 320]",12,7240
614,file_brain_AXT1POST_203_6000599.h5,"[12, 4, 640, 320]",12,7252
615,file_brain_AXT1POST_203_6000601.h5,"[12, 4, 640, 320]",12,7264
616,file_brain_AXT1POST_203_6000602.h5,"[12, 4, 640, 320]",12,7276
617,file_brain_AXT1POST_203_6000603.h5,"[12, 4, 640, 320]",12,7288
618,file_brain_AXT1POST_203_6000605.h5,"[12, 4, 640, 320]",12,7300
619,file_brain_AXT1POST_203_6000607.h5,"[12, 4, 640, 320]",12,7312
620,file_brain_AXT1POST_203_6000608.h5,"[12, 4, 640, 320]",12,7324
621,file_brain_AXT1POST_203_6000609.h5,"[12, 4, 640, 320]",12,7336
622,file_brain_AXT1POST_203_6000610.h5,"[12, 4, 640, 320]",12,7348
623,file_brain_AXT1POST_203_6000611.h5,"[12, 4, 640, 320]",12,7360
624,file_brain_AXT1POST_203_6000615.h5,"[12, 4, 640, 320]",12,7372
625,file_brain_AXT1POST_203_6000626.h5,"[12, 4, 640, 320]",12,7384
626,file_brain_AXT1POST_203_6000628.h5,"[12, 4, 640, 320]",12,7396
627,file_brain_AXT1POST_203_6000632.h5,"[12, 4, 640, 320]",12,7408
628,file_brain_AXT1POST_203_6000634.h5,"[12, 4, 640, 320]",12,7420
629,file_brain_AXT1POST_203_6000636.h5,"[12, 4, 640, 320]",12,7432
630,file_brain_AXT1POST_203_6000638.h5,"[12, 4, 640, 320]",12,7444
631,file_brain_AXT1POST_203_6000640.h5,"[12, 4, 640, 320]",12,7456
632,file_brain_AXT1POST_203_6000642.h5,"[12, 4, 640, 320]",12,7468
633,file_brain_AXT1POST_203_6000644.h5,"[12, 4, 640, 320]",12,7480
634,file_brain_AXT1POST_203_6000646.h5,"[12, 4, 640, 320]",12,7492
635,file_brain_AXT1POST_203_6000648.h5,"[12, 4, 640, 320]",12,7504
636,file_brain_AXT1POST_203_6000650.h5,"[12, 4, 640, 320]",12,7516
637,file_brain_AXT1POST_203_6000652.h5,"[12, 2, 640, 320]",12,7528
638,file_brain_AXT1POST_203_6000654.h5,"[12, 4, 640, 320]",12,7540
639,file_brain_AXT1POST_203_6000657.h5,"[12, 4, 640, 320]",12,7552
640,file_brain_AXT1POST_203_6000661.h5,"[12, 4, 640, 320]",12,7564
641,file_brain_AXT1POST_203_6000665.h5,"[12, 4, 640, 320]",12,7576
642,file_brain_AXT1POST_203_6000667.h5,"[12, 4, 640, 320]",12,7588
643,file_brain_AXT1POST_203_6000669.h5,"[12, 4, 640, 320]",12,7600
644,file_brain_AXT1POST_203_6000671.h5,"[12, 4, 640, 320]",12,7612
645,file_brain_AXT1POST_203_6000673.h5,"[12, 4, 640, 320]",12,7624
646,file_brain_AXT1POST_203_6000677.h5,"[12, 4, 640, 320]",12,7636
647,file_brain_AXT1POST_203_6000682.h5,"[12, 4, 640, 320]",12,7648
648,file_brain_AXT1POST_203_6000684.h5,"[12, 4, 640, 320]",12,7660
649,file_brain_AXT1POST_203_6000686.h5,"[12, 4, 640, 320]",12,7672
650,file_brain_AXT1POST_203_6000690.h5,"[12, 4, 640, 320]",12,7684
651,file_brain_AXT1POST_203_6000692.h5,"[12, 4, 640, 320]",12,7696
652,file_brain_AXT1POST_203_6000704.h5,"[12, 4, 640, 320]",12,7708
653,file_brain_AXT1POST_203_6000706.h5,"[12, 4, 640, 320]",12,7720
654,file_brain_AXT1POST_203_6000708.h5,"[12, 4, 640, 320]",12,7732
655,file_brain_AXT1POST_203_6000710.h5,"[12, 4, 640, 320]",12,7744
656,file_brain_AXT1POST_203_6000712.h5,"[12, 4, 640, 320]",12,7756
657,file_brain_AXT1POST_203_6000720.h5,"[12, 4, 640, 320]",12,7768
